HIP_CENTER,,,SPINE,,,SHOULDER_CENTER,,,HEAD,,,SHOULDER_LEFT,,,ELBOW_LEFT,,,WRIST_LEFT,,,HAND_LEFT,,,SHOULDER_RIGHT,,,ELBOW_RIGHT,,,WRIST_RIGHT,,,HAND_RIGHT,,,HIP_LEFT,,,KNEE_LEFT,,,ANKLE_LEFT,,,FOOT_LEFT,,,HIP_RIGHT,,,KNEE_RIGHT,,,ANKLE_RIGHT,,,FOOT_RIGHT,,,NECK CoM,,,TORSO_CoM,,,RIGHT_UPPER_ARM_CoM,,,RIGHT_LOWER_ARM_CoM,,,LEFT_UPPER_ARM_CoM,,,LEFT_LOWER_ARM_CoM,,,RIGHT_UPPER_LEG_CoM,,,RIGHT_LOWER_LEG_CoM,,,LEFT_UPPER_LEG_CoM,,,LEFT_LOWER_LEG_CoM,,,
x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,Neck,Torso,Right_Upper_Arm,Right_Lower_Arm,Left_Upper_Arm,Left_Lower_Arm,Right_Upper_Leg,Right_Lower_Leg,Left_Upper_Leg,Left_Lower_Leg,Energy Expended This Frame,Total Energy Expended,
0.0144921,0.0727387,2.17728,0.0222277,0.145578,2.20789,0.027323,0.523093,2.20722,-0.00450087,0.68816,2.19201,-0.158631,0.390785,2.24069,-0.193603,0.132326,2.23902,-0.208314,-0.10604,2.19567,-0.202677,-0.141526,2.17374,0.189579,0.392768,2.17131,0.28124,0.137461,2.11002,0.290596,-0.0875991,2.01815,0.271728,-0.13114,1.99429,-0.0645643,-0.00766926,2.1866,-0.0662295,-0.475976,2.14609,-0.0636709,-0.791352,2.1313,-0.0541242,-0.859573,2.07929,0.0926206,-0.0052847,2.15175,0.129048,-0.516715,2.24065,0.126628,-0.861174,2.27057,0.102772,-0.900803,2.17406,0.0123239,0.654077,2.37558,0.0193917,0.276317,2.03331,0.221285,0.249207,2.01223,0.240286,0.0209518,1.73466,-0.16555,0.245862,2.10546,-0.168886,0.0110453,1.86346,0.0943955,-0.222288,1.87046,0.10585,-0.570446,1.86764,-0.0556972,-0.205956,1.84503,-0.0537788,-0.524674,1.77084,9.21264e-007,2.22802e-006,2.04416e-007,1.83692e-007,1.48151e-007,2.23436e-008,4.78817e-008,9.5132e-010,3.69563e-008,5.03454e-009,3.79871e-006,0.000175423,
0.0194761,0.0728611,2.18326,0.0289613,0.144903,2.21587,0.0424457,0.521519,2.21842,0.0110349,0.687964,2.20097,-0.143515,0.392347,2.24976,-0.187161,0.133013,2.2476,-0.206787,-0.104174,2.20065,-0.202214,-0.138638,2.17978,0.20129,0.390126,2.18377,0.28911,0.134848,2.1234,0.299342,-0.0930957,2.04657,0.279229,-0.141801,2.01696,-0.0610107,-0.0065844,2.19206,-0.0674782,-0.475022,2.14804,-0.0666347,-0.791658,2.13096,-0.0533482,-0.859973,2.07961,0.0959201,-0.00577919,2.15712,0.12966,-0.51825,2.24326,0.127285,-0.860329,2.26931,0.104954,-0.900288,2.17245,0.0288795,0.653121,2.38648,0.0287162,0.275644,2.04128,0.230488,0.246738,2.02437,0.247268,0.0175441,1.75222,-0.155418,0.246919,2.11376,-0.165537,0.0121179,1.86916,0.0960611,-0.223153,1.87386,0.106375,-0.570732,1.8682,-0.0547157,-0.205087,1.84819,-0.0555227,-0.524406,1.7715,8.2787e-007,1.57276e-006,1.72572e-007,9.56569e-008,1.22259e-007,1.34653e-008,1.78314e-008,6.85337e-010,1.70254e-008,1.152e-008,2.85164e-006,0.000178274,
0.0234618,0.0727484,2.1877,0.0346654,0.143864,2.2225,0.0551248,0.519643,2.2286,0.0268196,0.687263,2.2107,-0.130029,0.393469,2.2596,-0.182264,0.132638,2.25527,-0.206517,-0.102901,2.2042,-0.203973,-0.136191,2.1853,0.211503,0.387376,2.1948,0.296886,0.1307,2.13559,0.30496,-0.097937,2.06315,0.286565,-0.150371,2.03512,-0.0581251,-0.00591031,2.19606,-0.0714614,-0.472831,2.14854,-0.0692289,-0.79183,2.13018,-0.052945,-0.860435,2.07984,0.0983738,-0.006236,2.16089,0.130549,-0.519,2.24379,0.127938,-0.859528,2.26812,0.106759,-0.899812,2.17124,0.04425,0.65173,2.39722,0.0364445,0.274722,2.04806,0.238943,0.243495,2.03528,0.252896,0.0137668,1.76431,-0.146778,0.247271,2.12199,-0.163366,0.0124956,1.87387,0.0974843,-0.223666,1.87569,0.107013,-0.57071,1.86793,-0.0551831,-0.203867,1.8501,-0.0582458,-0.523569,1.77139,4.7761e-007,9.46303e-007,9.90377e-008,6.37121e-008,6.32726e-008,8.53134e-009,5.32563e-009,6.22033e-009,4.51584e-008,6.0262e-008,1.77543e-006,0.00018005,
0.0264316,0.0725466,2.19088,0.0390396,0.142774,2.22769,0.0650751,0.518169,2.23674,0.0379927,0.686541,2.21833,-0.121043,0.394048,2.26659,-0.179039,0.131384,2.26185,-0.207492,-0.102355,2.20718,-0.207636,-0.134294,2.19021,0.218644,0.385029,2.20284,0.303169,0.127026,2.14505,0.310647,-0.10243,2.07637,0.29537,-0.15891,2.05359,-0.0559391,-0.00545374,2.1989,-0.0811005,-0.468509,2.14523,-0.0731649,-0.791024,2.12737,-0.0537059,-0.861187,2.08011,0.100124,-0.00663743,2.16354,0.131684,-0.517901,2.24046,0.128479,-0.85881,2.26703,0.108239,-0.899386,2.17029,0.0556566,0.650543,2.40574,0.0424363,0.273944,2.05331,0.245252,0.240666,2.04351,0.257926,0.0103352,1.77384,-0.141039,0.246953,2.12837,-0.16242,0.0121979,1.87789,0.0987133,-0.223369,1.8754,0.107708,-0.569958,1.8661,-0.0583569,-0.201832,1.8499,-0.0638659,-0.521447,1.76886,5.65419e-007,1.0788e-006,6.86008e-008,4.80695e-008,4.30661e-008,6.46761e-009,2.22684e-008,2.10995e-008,6.12108e-008,1.11121e-007,2.02612e-006,0.000182076,
0.0288195,0.0722047,2.19314,0.0427135,0.141455,2.23186,0.0765783,0.517726,2.24658,0.0483779,0.68598,2.22716,-0.113418,0.393676,2.2722,-0.176949,0.129446,2.26754,-0.209969,-0.102541,2.20979,-0.214184,-0.131564,2.19509,0.224683,0.382967,2.20981,0.308204,0.123714,2.15259,0.316505,-0.106939,2.08799,0.304117,-0.16643,2.06833,-0.0542283,-0.00517886,2.20083,-0.0914472,-0.464113,2.14011,-0.0800811,-0.789818,2.12118,-0.0860709,-0.841715,2.04085,0.101449,-0.00701886,2.16537,0.131912,-0.514819,2.23324,0.128919,-0.858077,2.26577,0.109536,-0.898923,2.16931,0.0674763,0.650001,2.41582,0.0488782,0.273581,2.05892,0.250457,0.23814,2.05033,0.262503,0.00704898,1.78189,-0.136472,0.245867,2.13368,-0.162583,0.0113057,1.88137,0.0993744,-0.22222,1.87311,0.107984,-0.568379,1.86259,-0.0620344,-0.199843,1.84854,-0.0710127,-0.519128,1.76417,3.02098e-007,3.54087e-007,4.0635e-008,3.09919e-008,2.68741e-008,4.0923e-009,3.95479e-008,4.09174e-008,3.17756e-008,7.44741e-008,9.45493e-007,0.000183021,
0.030605,0.0718422,2.19467,0.0453797,0.140296,2.23494,0.0825878,0.517284,2.25212,0.0572973,0.68574,2.23642,-0.107408,0.393272,2.27722,-0.175843,0.127964,2.27188,-0.212984,-0.102685,2.2118,-0.222749,-0.128042,2.19871,0.229217,0.38137,2.21509,0.311972,0.120785,2.15849,0.322056,-0.110843,2.09688,0.310933,-0.172289,2.07867,-0.0529,-0.00502993,2.20208,-0.0988838,-0.461363,2.13576,-0.0861489,-0.7897,2.11476,-0.109059,-0.830875,2.01245,0.102477,-0.00740785,2.1666,0.131092,-0.510532,2.22469,0.128916,-0.856732,2.26266,0.110396,-0.89808,2.16724,0.075538,0.649633,2.42381,0.0524932,0.273207,2.0622,0.254359,0.236013,2.05558,0.266419,0.00417759,1.78811,-0.133128,0.244981,2.13807,-0.163385,0.0106222,1.88404,0.0994631,-0.22056,1.86999,0.107643,-0.566048,1.85776,-0.0646356,-0.198609,1.84722,-0.0766035,-0.51794,1.75971,2.97734e-007,3.0018e-007,2.68508e-008,2.09279e-008,1.7005e-008,3.49822e-008,2.74968e-008,3.5242e-008,1.50248e-008,3.88303e-008,8.14274e-007,0.000183836,
0.0320174,0.0714108,2.19568,0.047504,0.139082,2.23738,0.0881437,0.517183,2.25787,0.0658585,0.686134,2.24606,-0.102988,0.392623,2.28124,-0.175324,0.126362,2.27562,-0.227897,-0.103411,2.22167,-0.248918,-0.163316,2.19581,0.232683,0.379849,2.21934,0.315053,0.117908,2.16315,0.327023,-0.114501,2.10364,0.317711,-0.17779,2.08705,-0.0518349,-0.00498795,2.20281,-0.104117,-0.460172,2.13233,-0.0904286,-0.789793,2.10994,-0.117447,-0.827036,2.00191,0.103269,-0.00782676,2.16731,0.129722,-0.507236,2.21772,0.128269,-0.855313,2.25874,0.110656,-0.89706,2.16436,0.0831612,0.649791,2.43212,0.0557247,0.27296,2.06533,0.257436,0.233945,2.05977,0.2698,0.00143149,1.79291,-0.130807,0.243923,2.14172,-0.169434,0.009644,1.88976,0.0992168,-0.219335,1.86732,0.106808,-0.564095,1.85325,-0.0664106,-0.198084,1.84608,-0.080542,-0.517486,1.7563,2.25896e-007,1.92527e-007,1.84448e-008,1.70142e-008,1.01035e-008,1.3932e-008,1.59787e-008,2.59357e-008,6.30864e-009,2.00942e-008,5.46234e-007,0.000184382,
0.0332202,0.0707871,2.19627,0.0492058,0.137768,2.23941,0.0920976,0.517402,2.2631,0.0732014,0.686903,2.25506,-0.0996827,0.391802,2.28434,-0.175183,0.125063,2.2786,-0.237069,-0.10353,2.22734,-0.263718,-0.181336,2.19359,0.235308,0.378732,2.22288,0.317686,0.114842,2.16684,0.332144,-0.118422,2.10915,0.323986,-0.182863,2.09351,-0.0508558,-0.005122,2.20302,-0.107506,-0.459592,2.12989,-0.0935455,-0.790051,2.10603,-0.077408,-0.855626,2.05999,0.103883,-0.00833165,2.1676,0.128251,-0.505089,2.21249,0.127221,-0.853926,2.25459,0.110456,-0.895931,2.16095,0.0892615,0.650325,2.43981,0.0581161,0.272773,2.06803,0.259907,0.23198,2.06317,0.273058,-0.00150442,1.79677,-0.129187,0.242927,2.14458,-0.173228,0.00904833,1.89339,0.0988519,-0.218635,1.86522,0.105765,-0.562632,1.84937,-0.067437,-0.197894,1.84513,-0.0832355,-0.517352,1.75367,1.81908e-007,1.05443e-007,1.57561e-008,1.93167e-008,6.20794e-009,6.23444e-009,8.70212e-009,1.8044e-008,3.1703e-009,9.27703e-009,3.7406e-007,0.000184756,
0.0341567,0.0701079,2.19657,0.0504825,0.136503,2.24106,0.094502,0.517676,2.26748,0.0798294,0.687743,2.26424,-0.0971069,0.390806,2.28688,-0.175294,0.123993,2.28079,-0.243061,-0.10361,2.23083,-0.262083,-0.15185,2.19827,0.237192,0.377762,2.22558,0.320227,0.110531,2.17011,0.338274,-0.123416,2.11349,0.331153,-0.187945,2.09864,-0.050032,-0.00534371,2.20286,-0.109731,-0.459252,2.12817,-0.095576,-0.790184,2.10327,-0.0644013,-0.864691,2.07926,0.104316,-0.00887294,2.16761,0.127029,-0.503701,2.20876,0.125873,-0.852476,2.2506,0.10971,-0.894615,2.15737,0.0941389,0.650926,2.44713,0.0596655,0.272585,2.0702,0.261987,0.229497,2.06597,0.276702,-0.00541448,1.79997,-0.128028,0.241955,2.1468,-0.175793,0.00856485,1.89578,0.0985159,-0.218274,1.86363,0.104701,-0.561457,1.84617,-0.0680335,-0.197843,1.84433,-0.0849971,-0.517267,1.75182,1.01893e-007,6.64839e-008,8.65642e-009,8.91722e-009,3.87024e-009,3.85224e-009,4.78273e-009,9.40964e-009,1.95304e-009,4.98126e-009,2.148e-007,0.000184971,
0.0348929,0.0694301,2.19669,0.0514603,0.135279,2.24249,0.0958439,0.517863,2.27141,0.0843173,0.688242,2.27102,-0.0952277,0.389661,2.28895,-0.175547,0.123096,2.28241,-0.24797,-0.103534,2.23327,-0.260366,-0.133748,2.2006,0.23856,0.376936,2.22779,0.321994,0.107191,2.17219,0.342393,-0.126895,2.11591,0.33563,-0.191095,2.10146,-0.0493211,-0.00561405,2.20247,-0.111228,-0.459045,2.1269,-0.0970247,-0.79008,2.10112,-0.0919431,-0.845357,2.0351,0.104612,-0.00940438,2.16743,0.126049,-0.502751,2.20617,0.124626,-0.851443,2.24773,0.10886,-0.893629,2.15467,0.0972871,0.651297,2.45291,0.0606292,0.272357,2.07208,0.26346,0.22754,2.06799,0.279175,-0.00827969,1.80186,-0.127264,0.240996,2.14854,-0.177962,0.00821988,1.89749,0.0982249,-0.218096,1.86245,0.103779,-0.560636,1.84391,-0.0683683,-0.19787,1.84362,-0.0862167,-0.517138,1.7504,9.33807e-008,7.81692e-008,4.43287e-009,3.75848e-009,2.1736e-009,1.94301e-009,2.63391e-009,4.78792e-009,1.42494e-009,2.63802e-009,1.95343e-007,0.000185166,
0.0355104,0.0687079,2.19669,0.0523261,0.133974,2.24384,0.0976735,0.518358,2.27572,0.0879967,0.688589,2.27699,-0.0938311,0.388532,2.29051,-0.175814,0.122597,2.2836,-0.251447,-0.103129,2.23493,-0.270266,-0.157173,2.19533,0.239562,0.37622,2.22956,0.323133,0.104849,2.1735,0.345096,-0.1292,2.11714,0.3386,-0.193061,2.10312,-0.0487193,-0.00591747,2.20192,-0.112219,-0.458951,2.12593,-0.0980412,-0.789931,2.09949,-0.0679991,-0.859692,2.07159,0.1048,-0.00993305,2.16717,0.125311,-0.502119,2.20437,0.123601,-0.850777,2.24567,0.10811,-0.892972,2.15265,0.100262,0.651752,2.45847,0.0617641,0.272252,2.07408,0.264467,0.226103,2.06944,0.28079,-0.0102324,1.80292,-0.126733,0.24023,2.14983,-0.179535,0.00818047,1.89868,0.0979904,-0.218052,1.86157,0.10305,-0.560099,1.84231,-0.0685341,-0.197959,1.84297,-0.0870479,-0.517037,1.74932,4.94291e-008,4.2683e-008,2.30142e-009,1.66087e-009,1.29593e-009,9.87957e-010,1.47202e-009,2.45858e-009,1.08725e-009,1.30201e-009,1.04678e-007,0.000185271,
0.0360378,0.0680084,2.19664,0.0530984,0.132769,2.24511,0.0990801,0.51879,2.27888,0.0905646,0.688969,2.28132,-0.0928095,0.387451,2.29169,-0.176117,0.122232,2.28447,-0.25385,-0.10281,2.23603,-0.275234,-0.168803,2.19271,0.240276,0.375667,2.23094,0.323876,0.103097,2.17429,0.346953,-0.130931,2.11636,0.340381,-0.194513,2.10266,-0.0481975,-0.00622269,2.20133,-0.112806,-0.458979,2.12519,-0.0987315,-0.789794,2.0983,-0.0597458,-0.864194,2.08404,0.104916,-0.0104161,2.16688,0.124765,-0.501687,2.20311,0.122797,-0.85032,2.24418,0.107476,-0.89251,2.15115,0.102408,0.65219,2.46251,0.0626609,0.272128,2.07552,0.265152,0.225019,2.07046,0.281882,-0.0116958,1.80293,-0.126396,0.239551,2.1508,-0.180672,0.00816137,1.89951,0.0978074,-0.218074,1.86092,0.10249,-0.559731,1.84118,-0.0685617,-0.198101,1.8424,-0.0875765,-0.516992,1.74852,2.44095e-008,2.1284e-008,1.18659e-009,8.93141e-010,8.04366e-010,5.93447e-010,8.66242e-010,1.26637e-009,8.10825e-010,6.46888e-010,5.27614e-008,0.000185323,
0.0364692,0.0673614,2.19657,0.0537224,0.131703,2.24626,0.100002,0.519112,2.28113,0.0923429,0.68921,2.28438,-0.0919894,0.386417,2.29251,-0.176426,0.121945,2.28514,-0.255736,-0.102482,2.23674,-0.278419,-0.175558,2.19131,0.240809,0.375234,2.23201,0.324328,0.101772,2.17471,0.347819,-0.132078,2.11442,0.339794,-0.194483,2.09855,-0.0477642,-0.00649615,2.20077,-0.113118,-0.459054,2.12462,-0.0992064,-0.78968,2.09744,-0.0913529,-0.84301,2.03418,0.104985,-0.0108748,2.16661,0.124325,-0.50138,2.20222,0.122204,-0.850005,2.24313,0.107001,-0.892187,2.15006,0.103866,0.652494,2.46537,0.0632885,0.271977,2.07653,0.265615,0.224193,2.07115,0.282436,-0.0127346,1.80229,-0.126155,0.23893,2.1515,-0.181595,0.0081784,1.9001,0.0976493,-0.218139,1.86042,0.102063,-0.559474,1.84038,-0.0685099,-0.19825,1.84192,-0.0879022,-0.516976,1.74793,1.26581e-008,1.20608e-008,5.38946e-010,3.08317e-009,4.77378e-010,3.96821e-010,5.08547e-010,6.70349e-010,6.17394e-010,3.25262e-010,3.13367e-008,0.000185355,
0.0368059,0.0668006,2.1965,0.0541946,0.130803,2.24729,0.100029,0.51949,2.2831,0.0935113,0.689377,2.2865,-0.0914362,0.385539,2.29311,-0.176729,0.121737,2.28568,-0.257157,-0.102212,2.23745,-0.280553,-0.179626,2.19086,0.24117,0.374913,2.23279,0.324494,0.100641,2.1746,0.346133,-0.132616,2.10905,0.335172,-0.193424,2.08977,-0.0473914,-0.00674286,2.20026,-0.113249,-0.459171,2.12419,-0.0995279,-0.789585,2.0968,-0.107613,-0.832338,2.00877,0.105023,-0.0112687,2.16637,0.123946,-0.501173,2.20161,0.121753,-0.849778,2.24237,0.106614,-0.89195,2.14926,0.104512,0.652788,2.46759,0.0634572,0.271892,2.07741,0.265862,0.22351,2.07147,0.281797,-0.0134358,1.79999,-0.126037,0.23842,2.15203,-0.182319,0.00820427,1.90062,0.0975041,-0.218218,1.86006,0.101719,-0.559293,1.83981,-0.0684073,-0.198405,1.84152,-0.0880899,-0.516985,1.74749,6.51026e-009,5.99411e-009,2.30006e-010,1.1363e-008,3.15542e-010,3.03558e-010,2.89939e-010,3.46176e-010,4.52605e-010,1.67922e-010,2.59731e-008,0.000185381,
0.0370685,0.0663138,2.19644,0.0545643,0.130053,2.24822,0.0999311,0.519826,2.28451,0.09414,0.689557,2.28809,-0.0910799,0.384793,2.29353,-0.177082,0.121572,2.28618,-0.25822,-0.101995,2.23815,-0.282036,-0.182455,2.1909,0.241412,0.374678,2.23337,0.324273,0.0997813,2.1739,0.340905,-0.131893,2.09978,0.326855,-0.190865,2.07743,-0.0470955,-0.0069529,2.19982,-0.113266,-0.459302,2.12386,-0.0997318,-0.789481,2.09633,-0.114993,-0.827464,1.99737,0.105032,-0.0116195,2.16617,0.123616,-0.501046,2.20121,0.121403,-0.849621,2.24183,0.106297,-0.891786,2.14867,0.104798,0.653067,2.4692,0.0635336,0.271822,2.07804,0.265872,0.222996,2.07142,0.279508,-0.0134935,1.7958,-0.126036,0.237992,2.15246,-0.182914,0.00822639,1.90112,0.0973673,-0.218313,1.85981,0.101438,-0.559176,1.83942,-0.0682885,-0.19855,1.8412,-0.0881812,-0.516996,1.74716,3.8268e-009,2.7582e-009,5.58413e-010,2.35303e-008,2.36386e-010,4.14097e-010,1.65746e-010,1.77229e-010,3.59615e-010,9.55776e-011,3.21223e-008,0.000185413,
0.0372903,0.0658896,2.19639,0.0548741,0.129446,2.24902,0.0997337,0.520166,2.2855,0.0938049,0.689871,2.28932,-0.0908697,0.384159,2.29381,-0.177449,0.121408,2.28666,-0.259173,-0.101812,2.2394,-0.268732,-0.145429,2.20183,0.241555,0.374511,2.23378,0.323557,0.0991752,2.17207,0.332899,-0.130146,2.08782,0.314169,-0.188732,2.06136,-0.046818,-0.00714674,2.1994,-0.113234,-0.459398,2.12361,-0.0999003,-0.789419,2.09598,-0.119114,-0.824826,1.99105,0.105035,-0.0119181,2.166,0.1233,-0.500976,2.20101,0.121135,-0.84951,2.24144,0.10603,-0.891669,2.14824,0.104511,0.65342,2.4704,0.0635448,0.271783,2.07847,0.265603,0.222632,2.07075,0.275843,-0.0130137,1.79,-0.12611,0.237616,2.15282,-0.183468,0.00823433,1.90185,0.097234,-0.218411,1.85965,0.101196,-0.559101,1.83917,-0.0681565,-0.198674,1.84091,-0.0882375,-0.51701,1.74691,2.12885e-009,6.68123e-010,2.70736e-009,1.9384e-008,1.71781e-010,4.5143e-010,1.06313e-010,9.36983e-011,2.93894e-010,5.53334e-011,2.60608e-008,0.000185439,
0.0374844,0.0655086,2.19632,0.0551586,0.128961,2.24969,0.0995191,0.520456,2.28601,0.0928742,0.690247,2.28997,-0.090772,0.383611,2.29398,-0.177815,0.121272,2.28709,-0.259643,-0.101799,2.24107,-0.261157,-0.126231,2.21041,0.241542,0.374396,2.23398,0.322042,0.0989262,2.16843,0.326828,-0.128775,2.07874,0.30613,-0.186987,2.05073,-0.0465595,-0.00733691,2.19902,-0.113179,-0.459463,2.1234,-0.100001,-0.789363,2.0957,-0.121986,-0.82307,1.98676,0.105036,-0.0121769,2.16585,0.122998,-0.500945,2.20096,0.120924,-0.849433,2.24116,0.105764,-0.891589,2.14792,0.103892,0.65378,2.47103,0.0635354,0.271741,2.07868,0.264884,0.222461,2.06913,0.272655,-0.0125424,1.78466,-0.126236,0.237295,2.1531,-0.18382,0.00818248,1.90273,0.0971059,-0.218508,1.85956,0.100984,-0.559056,1.83903,-0.0680232,-0.198782,1.84066,-0.0882566,-0.517014,1.74671,1.3272e-008,2.24181e-010,6.73865e-009,2.52223e-008,2.03795e-010,1.89798e-009,9.28937e-011,5.43341e-011,2.11477e-010,3.85399e-011,4.79562e-008,0.000185487,
0.0376426,0.0651712,2.19625,0.0554169,0.128577,2.25026,0.0991028,0.520796,2.28602,0.0892885,0.690936,2.28842,-0.0907802,0.383104,2.29407,-0.178233,0.120981,2.28751,-0.259797,-0.102591,2.24513,-0.256181,-0.113783,2.21978,0.24123,0.374315,2.23369,0.319939,0.0990393,2.16327,0.320885,-0.127053,2.06911,0.29998,-0.185181,2.04223,-0.0463441,-0.00751153,2.19869,-0.113106,-0.459488,2.12324,-0.100067,-0.789294,2.09548,-0.123735,-0.822315,1.9847,0.105025,-0.0124314,2.16567,0.122727,-0.500948,2.20101,0.120742,-0.849399,2.24098,0.105438,-0.891564,2.14772,0.101731,0.654335,2.4702,0.0634157,0.271742,2.07865,0.263749,0.222477,2.06657,0.269274,-0.0117713,1.77845,-0.126436,0.23692,2.15334,-0.18406,0.00772745,1.90461,0.0969861,-0.218617,1.85951,0.100796,-0.559044,1.83898,-0.0679001,-0.198867,1.84045,-0.0882534,-0.516996,1.74655,5.97429e-008,4.78315e-009,1.58459e-008,2.56501e-008,2.17616e-010,3.90192e-009,8.36978e-011,3.92779e-011,1.56615e-010,2.66573e-011,1.10448e-007,0.000185597,
0.0377671,0.0648639,2.19617,0.055662,0.128278,2.25072,0.0982966,0.521263,2.28509,0.0824331,0.691254,2.28404,-0.0909071,0.382633,2.29408,-0.178643,0.120619,2.2879,-0.257194,-0.104696,2.25052,-0.25266,-0.107956,2.22577,0.240174,0.374345,2.23219,0.317879,0.100361,2.15628,0.315897,-0.124885,2.06094,0.295227,-0.18281,2.03557,-0.0461667,-0.00767334,2.19842,-0.113015,-0.459492,2.12309,-0.100112,-0.789232,2.0953,-0.124579,-0.822518,1.98479,0.105,-0.0126725,2.1655,0.122479,-0.50097,2.20114,0.120589,-0.849391,2.24087,0.104982,-0.891583,2.14764,0.097594,0.654759,2.46733,0.0630995,0.271816,2.07818,0.262285,0.223112,2.06258,0.266313,-0.0103052,1.77208,-0.126688,0.236528,2.15353,-0.183139,0.00669092,1.90705,0.0968698,-0.218729,1.85949,0.10063,-0.559049,1.83899,-0.0677858,-0.198938,1.84027,-0.0882342,-0.516972,1.74641,1.33041e-007,6.6475e-008,2.94714e-008,2.53456e-008,1.98893e-010,2.382e-009,8.52869e-011,3.51503e-011,1.26209e-010,1.89962e-011,2.5718e-007,0.000185855,
0.0378641,0.06458,2.19607,0.0558736,0.128074,2.25103,0.0956632,0.521564,2.28139,0.0746302,0.691436,2.27848,-0.0911202,0.382222,2.29402,-0.179008,0.120228,2.28824,-0.254808,-0.106543,2.25443,-0.250106,-0.104821,2.23012,0.237973,0.374796,2.22862,0.315599,0.102015,2.14841,0.311482,-0.122929,2.05364,0.290759,-0.179399,2.02916,-0.046004,-0.00782904,2.19818,-0.112912,-0.459481,2.12298,-0.100134,-0.789179,2.09515,-0.124908,-0.823379,1.98642,0.104955,-0.0129015,2.16527,0.122252,-0.501009,2.20132,0.120463,-0.849401,2.24082,0.104303,-0.891646,2.14769,0.0919585,0.65502,2.46233,0.0619233,0.271824,2.07642,0.260179,0.224101,2.0572,0.2635,-0.00878818,1.7657,-0.12696,0.236152,2.15366,-0.18229,0.00575044,1.90883,0.0967537,-0.218844,1.85947,0.100484,-0.55907,1.83905,-0.0676726,-0.198999,1.84012,-0.088201,-0.516945,1.74631,2.00693e-007,1.707e-007,4.87777e-008,2.97617e-008,1.64752e-010,2.13875e-009,1.15573e-010,4.49931e-011,8.14619e-011,1.47436e-011,4.52492e-007,0.000186307,
0.0379228,0.0643328,2.19594,0.0560499,0.127945,2.25123,0.0924755,0.521393,2.2749,0.0665819,0.69161,2.27202,-0.0914828,0.381946,2.29387,-0.179322,0.119875,2.28851,-0.251682,-0.108414,2.25754,-0.255156,-0.145148,2.2397,0.234986,0.375387,2.22298,0.312659,0.104086,2.13937,0.307275,-0.120916,2.04622,0.287438,-0.17646,2.02388,-0.0458843,-0.00796319,2.198,-0.112799,-0.459455,2.12288,-0.100142,-0.789129,2.09504,-0.125042,-0.8245,1.98876,0.104848,-0.0131366,2.1649,0.122048,-0.50106,2.20154,0.12033,-0.849466,2.24085,0.103303,-0.891832,2.14792,0.085891,0.655022,2.45533,0.0604722,0.27163,2.07335,0.257393,0.225352,2.05031,0.260496,-0.00707193,1.75878,-0.127278,0.235856,2.15372,-0.181108,0.00481564,1.91025,0.0966215,-0.218966,1.8594,0.100345,-0.559118,1.83915,-0.0675738,-0.199045,1.84,-0.0881576,-0.516914,1.74622,2.26762e-007,1.71625e-007,7.94685e-008,3.42012e-008,3.00212e-010,1.64006e-009,2.08728e-010,6.57318e-011,6.47775e-011,1.46321e-011,5.14351e-007,0.000186821,
0.0379522,0.0640508,2.1957,0.0562621,0.127854,2.25129,0.0896112,0.521381,2.26836,0.0586958,0.691368,2.26384,-0.0921989,0.381777,2.29313,-0.1796,0.119489,2.28871,-0.248673,-0.110181,2.2599,-0.256737,-0.170098,2.24463,0.230473,0.375875,2.2134,0.30994,0.105973,2.12995,0.302496,-0.118949,2.03781,0.283671,-0.17394,2.01804,-0.0457822,-0.00809283,2.19785,-0.112678,-0.459398,2.12279,-0.100145,-0.789074,2.09495,-0.12531,-0.825535,1.99113,0.104696,-0.0134202,2.1643,0.121864,-0.501124,2.20177,0.120205,-0.849587,2.24098,0.101988,-0.892124,2.14843,0.0800858,0.654884,2.44739,0.0591575,0.271494,2.07021,0.253994,0.226468,2.04137,0.257346,-0.0054527,1.75129,-0.127746,0.235595,2.15347,-0.179961,0.00391131,1.91133,0.0964785,-0.219114,1.85925,0.100217,-0.559194,1.8393,-0.0674789,-0.199076,1.8399,-0.088109,-0.516867,1.74614,2.96594e-007,2.11214e-007,1.24894e-007,4.8378e-008,1.13683e-009,9.90927e-010,3.92121e-010,3.88197e-010,5.30355e-011,1.12011e-011,6.84052e-007,0.000187505,
